time,elapsed_time,latitude,longitude,elevation,heart_rate
2025-05-28 06:28:59+00:00,1526.0,43.09975,2.254698,154.2,143
2025-05-28 06:29:00+00:00,1527.0,43.099713,2.254624,153.8,142
2025-05-28 06:29:01+00:00,1528.0,43.099658,2.254508,153.8,142
2025-05-28 06:29:02+00:00,1529.0,43.09964,2.25447,153.8,142
2025-05-28 06:29:03+00:00,1530.0,43.099603,2.254393,152.8,142
2025-05-28 06:29:04+00:00,1531.0,43.09957,2.254313,152.8,142
2025-05-28 06:29:05+00:00,1532.0,43.099538,2.254232,152.8,142
2025-05-28 06:29:06+00:00,1533.0,43.099504,2.25415,152.8,143
2025-05-28 06:29:07+00:00,1534.0,43.099472,2.254063,152.8,142
2025-05-28 06:29:08+00:00,1535.0,43.099434,2.253974,152.2,143
2025-05-28 06:29:09+00:00,1536.0,43.099392,2.253887,152.2,142
2025-05-28 06:29:10+00:00,1537.0,43.099355,2.253805,152.2,142
2025-05-28 06:29:11+00:00,1538.0,43.099296,2.253671,152.2,142
2025-05-28 06:29:12+00:00,1539.0,43.099279,2.253627,152.0,141
2025-05-28 06:29:13+00:00,1540.0,43.099224,2.253495,152.0,141
2025-05-28 06:29:14+00:00,1541.0,43.099205,2.25345,152.0,140
2025-05-28 06:29:15+00:00,1542.0,43.099167,2.253361,152.2,141
2025-05-28 06:29:16+00:00,1543.0,43.099129,2.253277,152.4,141
2025-05-28 06:29:17+00:00,1544.0,43.09909,2.253194,152.4,141
2025-05-28 06:29:18+00:00,1545.0,43.099049,2.253117,152.4,141
2025-05-28 06:29:19+00:00,1546.0,43.099005,2.253039,152.4,142
2025-05-28 06:29:20+00:00,1547.0,43.098964,2.252963,153.0,142
2025-05-28 06:29:21+00:00,1548.0,43.098924,2.252879,153.2,143
2025-05-28 06:29:22+00:00,1549.0,43.098882,2.252817,153.2,143
2025-05-28 06:29:23+00:00,1550.0,43.098836,2.252755,153.2,143
2025-05-28 06:29:24+00:00,1551.0,43.098795,2.252688,153.2,143
2025-05-28 06:29:25+00:00,1552.0,43.098752,2.252618,153.6,143
2025-05-28 06:29:26+00:00,1553.0,43.098712,2.25255,153.6,144
2025-05-28 06:29:27+00:00,1554.0,43.098668,2.25248,153.6,144
2025-05-28 06:29:28+00:00,1555.0,43.098621,2.252419,154.0,144
2025-05-28 06:29:29+00:00,1556.0,43.098585,2.252348,154.0,144
2025-05-28 06:29:30+00:00,1557.0,43.098543,2.252274,154.0,145
2025-05-28 06:29:31+00:00,1558.0,43.098503,2.252199,154.0,145
2025-05-28 06:29:32+00:00,1559.0,43.098467,2.252136,154.0,145
2025-05-28 06:29:33+00:00,1560.0,43.098428,2.252066,154.0,145
2025-05-28 06:29:34+00:00,1561.0,43.098393,2.251993,154.0,145
2025-05-28 06:29:35+00:00,1562.0,43.098367,2.251911,154.0,146
2025-05-28 06:29:36+00:00,1563.0,43.098348,2.251827,154.0,146
2025-05-28 06:29:37+00:00,1564.0,43.098308,2.251698,153.2,146
2025-05-28 06:29:38+00:00,1565.0,43.098292,2.251655,153.4,146
2025-05-28 06:29:39+00:00,1566.0,43.098261,2.25157,153.4,146
2025-05-28 06:29:40+00:00,1567.0,43.098223,2.251486,153.4,146
2025-05-28 06:29:41+00:00,1568.0,43.098183,2.251396,153.4,146
2025-05-28 06:29:42+00:00,1569.0,43.09814,2.251307,153.8,146
2025-05-28 06:29:43+00:00,1570.0,43.098096,2.251223,153.8,146
2025-05-28 06:29:44+00:00,1571.0,43.098056,2.251145,153.8,145
2025-05-28 06:29:45+00:00,1572.0,43.098015,2.251068,153.8,145
2025-05-28 06:29:46+00:00,1573.0,43.097976,2.250995,153.8,145
2025-05-28 06:29:47+00:00,1574.0,43.097934,2.250928,153.8,144
2025-05-28 06:29:48+00:00,1575.0,43.097893,2.250868,153.8,144
2025-05-28 06:29:49+00:00,1576.0,43.097849,2.250807,154.2,145
2025-05-28 06:29:50+00:00,1577.0,43.097808,2.250741,154.6,144
2025-05-28 06:29:51+00:00,1578.0,43.097764,2.250682,154.6,144
2025-05-28 06:29:52+00:00,1579.0,43.097721,2.250624,154.6,144
2025-05-28 06:29:53+00:00,1580.0,43.097679,2.250564,154.6,144
2025-05-28 06:29:54+00:00,1581.0,43.097636,2.250507,155.6,145
2025-05-28 06:29:55+00:00,1582.0,43.097592,2.250447,155.8,145
2025-05-28 06:29:56+00:00,1583.0,43.097549,2.250394,155.8,145
2025-05-28 06:29:57+00:00,1584.0,43.097509,2.250344,155.8,145
2025-05-28 06:29:58+00:00,1585.0,43.097473,2.250299,156.4,144
2025-05-28 06:29:59+00:00,1586.0,43.097438,2.250255,156.6,145
2025-05-28 06:30:00+00:00,1587.0,43.097403,2.250209,156.6,145
2025-05-28 06:30:01+00:00,1588.0,43.097364,2.250161,156.6,145
2025-05-28 06:30:02+00:00,1589.0,43.097323,2.250111,157.2,145
2025-05-28 06:30:03+00:00,1590.0,43.097283,2.250061,157.2,145
2025-05-28 06:30:04+00:00,1591.0,43.097244,2.250008,157.2,146
2025-05-28 06:30:05+00:00,1592.0,43.097206,2.249957,157.2,146
2025-05-28 06:30:06+00:00,1593.0,43.097168,2.249907,157.4,146
2025-05-28 06:30:07+00:00,1594.0,43.09713,2.249858,158.0,147
2025-05-28 06:30:08+00:00,1595.0,43.097091,2.24981,158.0,146
2025-05-28 06:30:09+00:00,1596.0,43.097051,2.249761,158.0,147
2025-05-28 06:30:10+00:00,1597.0,43.097013,2.249714,158.0,147
2025-05-28 06:30:11+00:00,1598.0,43.096974,2.249668,158.4,147
2025-05-28 06:30:12+00:00,1599.0,43.096937,2.249623,158.4,147
2025-05-28 06:30:13+00:00,1600.0,43.0969,2.249579,158.4,147
2025-05-28 06:30:14+00:00,1601.0,43.096861,2.249537,158.4,147
2025-05-28 06:30:15+00:00,1602.0,43.09682,2.249498,158.2,148
2025-05-28 06:30:16+00:00,1603.0,43.096776,2.249461,158.2,147
2025-05-28 06:30:17+00:00,1604.0,43.096729,2.24943,158.2,147
2025-05-28 06:30:18+00:00,1605.0,43.096679,2.249408,158.2,147
2025-05-28 06:30:19+00:00,1606.0,43.096628,2.249391,157.8,147
2025-05-28 06:30:20+00:00,1607.0,43.096575,2.249377,157.8,147
2025-05-28 06:30:21+00:00,1608.0,43.096519,2.249359,157.8,147
2025-05-28 06:30:22+00:00,1609.0,43.096462,2.249339,157.2,147
2025-05-28 06:30:23+00:00,1610.0,43.096406,2.249313,156.8,147
2025-05-28 06:30:24+00:00,1611.0,43.09635,2.249279,156.8,148
2025-05-28 06:30:25+00:00,1612.0,43.096297,2.249232,156.8,147
2025-05-28 06:30:26+00:00,1613.0,43.096252,2.24917,156.4,147
2025-05-28 06:30:27+00:00,1614.0,43.096214,2.2491,156.0,146
2025-05-28 06:30:28+00:00,1615.0,43.096191,2.249015,156.0,146
2025-05-28 06:30:29+00:00,1616.0,43.096175,2.248927,156.0,147
2025-05-28 06:30:30+00:00,1617.0,43.096167,2.248835,156.0,147
2025-05-28 06:30:31+00:00,1618.0,43.096158,2.248743,156.0,147
2025-05-28 06:30:32+00:00,1619.0,43.096165,2.248654,156.0,146
2025-05-28 06:30:33+00:00,1620.0,43.096176,2.248562,156.0,146
2025-05-28 06:30:34+00:00,1621.0,43.096187,2.248434,156.6,146
2025-05-28 06:30:35+00:00,1622.0,43.09619,2.248392,156.8,146
2025-05-28 06:30:36+00:00,1623.0,43.096193,2.24827,156.8,146
2025-05-28 06:30:37+00:00,1624.0,43.096191,2.24823,156.8,146
2025-05-28 06:30:38+00:00,1625.0,43.096177,2.248111,156.8,146
2025-05-28 06:30:39+00:00,1626.0,43.096168,2.248073,157.0,146
2025-05-28 06:30:40+00:00,1627.0,43.096151,2.247998,157.0,146
2025-05-28 06:30:41+00:00,1628.0,43.096118,2.247934,157.0,146
2025-05-28 06:30:42+00:00,1629.0,43.096082,2.247876,157.0,146
2025-05-28 06:30:43+00:00,1630.0,43.096046,2.247821,157.2,146
2025-05-28 06:30:44+00:00,1631.0,43.096011,2.247767,157.2,146
2025-05-28 06:30:45+00:00,1632.0,43.095973,2.247709,157.2,146
2025-05-28 06:30:46+00:00,1633.0,43.095936,2.24765,157.4,146
2025-05-28 06:30:47+00:00,1634.0,43.095879,2.247564,157.4,146
2025-05-28 06:30:48+00:00,1635.0,43.09586,2.247536,158.0,146
2025-05-28 06:30:49+00:00,1636.0,43.09582,2.24748,158.0,146
2025-05-28 06:30:50+00:00,1637.0,43.095785,2.247425,158.0,146
2025-05-28 06:30:51+00:00,1638.0,43.095752,2.247373,158.0,146
2025-05-28 06:30:52+00:00,1639.0,43.095717,2.247321,158.6,146
2025-05-28 06:30:53+00:00,1640.0,43.095684,2.247271,158.6,146
2025-05-28 06:30:54+00:00,1641.0,43.095656,2.247218,158.6,146
2025-05-28 06:30:55+00:00,1642.0,43.09563,2.24716,159.0,145
2025-05-28 06:30:56+00:00,1643.0,43.0956,2.247106,159.6,146
2025-05-28 06:30:57+00:00,1644.0,43.095569,2.247046,159.6,146
2025-05-28 06:30:58+00:00,1645.0,43.09554,2.246989,159.6,146
2025-05-28 06:30:59+00:00,1646.0,43.095514,2.246938,159.6,146
2025-05-28 06:31:00+00:00,1647.0,43.095486,2.246881,160.4,146
2025-05-28 06:31:01+00:00,1648.0,43.09546,2.246826,160.4,147
2025-05-28 06:31:02+00:00,1649.0,43.095434,2.246771,160.4,147
2025-05-28 06:31:03+00:00,1650.0,43.095406,2.24671,160.4,147
2025-05-28 06:31:04+00:00,1651.0,43.095387,2.246648,160.4,147
2025-05-28 06:31:05+00:00,1652.0,43.095373,2.246588,161.4,147
2025-05-28 06:31:06+00:00,1653.0,43.095356,2.246526,161.4,147
2025-05-28 06:31:07+00:00,1654.0,43.095339,2.246464,161.4,148
2025-05-28 06:31:08+00:00,1655.0,43.095323,2.2464,161.4,148
2025-05-28 06:31:09+00:00,1656.0,43.095303,2.246332,161.8,148
2025-05-28 06:31:10+00:00,1657.0,43.095288,2.246263,161.8,148
2025-05-28 06:31:11+00:00,1658.0,43.09527,2.246199,161.8,149
2025-05-28 06:31:12+00:00,1659.0,43.095247,2.246136,162.4,148
2025-05-28 06:31:13+00:00,1660.0,43.095229,2.246078,162.6,149
2025-05-28 06:31:14+00:00,1661.0,43.095206,2.246014,162.6,149
2025-05-28 06:31:15+00:00,1662.0,43.095187,2.245959,162.6,149
2025-05-28 06:31:16+00:00,1663.0,43.095157,2.245902,162.6,149
2025-05-28 06:31:17+00:00,1664.0,43.09513,2.245847,162.4,149
2025-05-28 06:31:18+00:00,1665.0,43.09513,2.245847,162.4,149
2025-05-28 06:31:19+00:00,1666.0,43.095082,2.245724,162.4,149
2025-05-28 06:31:20+00:00,1667.0,43.095056,2.245658,162.4,149
2025-05-28 06:31:21+00:00,1668.0,43.095023,2.245592,161.6,149
2025-05-28 06:31:22+00:00,1669.0,43.094994,2.245522,161.6,149
2025-05-28 06:31:23+00:00,1670.0,43.094965,2.245446,161.6,149
2025-05-28 06:31:24+00:00,1671.0,43.094936,2.245371,161.6,150
2025-05-28 06:31:25+00:00,1672.0,43.094918,2.2453,161.8,149
2025-05-28 06:31:26+00:00,1673.0,43.094894,2.245223,161.8,150
2025-05-28 06:31:27+00:00,1674.0,43.09487,2.245148,161.8,150
2025-05-28 06:31:28+00:00,1675.0,43.094847,2.245073,161.8,150
2025-05-28 06:31:29+00:00,1676.0,43.094828,2.244993,161.8,149
2025-05-28 06:31:30+00:00,1677.0,43.094804,2.244915,161.8,150
2025-05-28 06:31:31+00:00,1678.0,43.094785,2.244834,161.8,149
2025-05-28 06:31:32+00:00,1679.0,43.094768,2.244755,161.8,150
2025-05-28 06:31:33+00:00,1680.0,43.094751,2.244678,162.2,149
2025-05-28 06:31:34+00:00,1681.0,43.094739,2.244599,162.4,150
2025-05-28 06:31:35+00:00,1682.0,43.094724,2.244524,162.4,149
2025-05-28 06:31:36+00:00,1683.0,43.094708,2.244448,162.4,149
2025-05-28 06:31:37+00:00,1684.0,43.094693,2.244369,162.4,149
2025-05-28 06:31:38+00:00,1685.0,43.094676,2.244293,162.2,149
2025-05-28 06:31:39+00:00,1686.0,43.094651,2.244176,162.2,149
2025-05-28 06:31:40+00:00,1687.0,43.094644,2.244136,162.2,149
2025-05-28 06:31:41+00:00,1688.0,43.094631,2.244056,162.2,150
2025-05-28 06:31:42+00:00,1689.0,43.09462,2.243976,162.6,149
2025-05-28 06:31:43+00:00,1690.0,43.094608,2.243894,162.6,150
2025-05-28 06:31:44+00:00,1691.0,43.094595,2.243768,162.6,149
2025-05-28 06:31:45+00:00,1692.0,43.094592,2.243725,161.8,150
2025-05-28 06:31:46+00:00,1693.0,43.094585,2.24364,161.4,149
2025-05-28 06:31:47+00:00,1694.0,43.094569,2.243506,161.4,149
2025-05-28 06:31:48+00:00,1695.0,43.094562,2.243462,161.4,149
2025-05-28 06:31:49+00:00,1696.0,43.094548,2.243375,161.4,149
2025-05-28 06:31:50+00:00,1697.0,43.094548,2.243375,161.0,150
2025-05-28 06:31:51+00:00,1698.0,43.094505,2.243197,161.0,149
2025-05-28 06:31:52+00:00,1699.0,43.094505,2.243197,161.0,149
2025-05-28 06:31:53+00:00,1700.0,43.094439,2.243025,160.6,149
2025-05-28 06:31:54+00:00,1701.0,43.094412,2.242938,160.6,148
2025-05-28 06:31:55+00:00,1702.0,43.094388,2.24285,160.6,148
2025-05-28 06:31:56+00:00,1703.0,43.094369,2.242763,160.6,148
2025-05-28 06:31:57+00:00,1704.0,43.09435,2.242677,161.6,148
2025-05-28 06:31:58+00:00,1705.0,43.094334,2.242596,162.6,148
2025-05-28 06:31:59+00:00,1706.0,43.094313,2.242481,162.6,148
2025-05-28 06:32:00+00:00,1707.0,43.094303,2.242446,162.6,148
2025-05-28 06:32:01+00:00,1708.0,43.09429,2.242381,163.4,149
2025-05-28 06:32:02+00:00,1709.0,43.094276,2.242322,163.8,148
2025-05-28 06:32:03+00:00,1710.0,43.094259,2.242262,163.8,148
2025-05-28 06:32:04+00:00,1711.0,43.094259,2.242262,163.8,147
2025-05-28 06:32:05+00:00,1712.0,43.094228,2.24215,163.0,147
2025-05-28 06:32:06+00:00,1713.0,43.094211,2.242094,162.8,147
2025-05-28 06:32:07+00:00,1714.0,43.094189,2.242034,162.8,148
2025-05-28 06:32:08+00:00,1715.0,43.094163,2.241972,162.8,147
2025-05-28 06:32:09+00:00,1716.0,43.094127,2.241872,162.8,147
2025-05-28 06:32:10+00:00,1717.0,43.094115,2.241839,162.4,147
2025-05-28 06:32:11+00:00,1718.0,43.094091,2.241773,162.4,147
2025-05-28 06:32:12+00:00,1719.0,43.094091,2.241773,162.4,147
2025-05-28 06:32:13+00:00,1720.0,43.094049,2.241634,162.0,146
2025-05-28 06:32:14+00:00,1721.0,43.094024,2.241561,162.2,146
2025-05-28 06:32:15+00:00,1722.0,43.094024,2.241561,162.2,146
2025-05-28 06:32:16+00:00,1723.0,43.093975,2.241371,162.2,146
2025-05-28 06:32:17+00:00,1724.0,43.093965,2.241333,162.2,146
2025-05-28 06:32:18+00:00,1725.0,43.093933,2.241218,162.2,146
2025-05-28 06:32:19+00:00,1726.0,43.093921,2.241181,162.6,146
2025-05-28 06:32:20+00:00,1727.0,43.093898,2.241106,162.6,146
2025-05-28 06:32:21+00:00,1728.0,43.093898,2.241106,162.6,147
2025-05-28 06:32:22+00:00,1729.0,43.093851,2.240969,162.6,147
2025-05-28 06:32:23+00:00,1730.0,43.093828,2.240898,162.6,147
2025-05-28 06:32:24+00:00,1731.0,43.093804,2.240823,162.6,147
2025-05-28 06:32:25+00:00,1732.0,43.093782,2.240745,162.6,147
2025-05-28 06:32:26+00:00,1733.0,43.093764,2.24067,162.4,147
2025-05-28 06:32:27+00:00,1734.0,43.093745,2.240593,162.0,147
2025-05-28 06:32:28+00:00,1735.0,43.093723,2.240516,162.0,147
2025-05-28 06:32:29+00:00,1736.0,43.0937,2.240434,162.0,147
2025-05-28 06:32:30+00:00,1737.0,43.093681,2.24035,162.0,146
2025-05-28 06:32:31+00:00,1738.0,43.09366,2.240262,161.2,147
2025-05-28 06:32:32+00:00,1739.0,43.093638,2.24017,161.2,147
2025-05-28 06:32:33+00:00,1740.0,43.093615,2.240079,161.2,147
2025-05-28 06:32:34+00:00,1741.0,43.093592,2.239987,160.2,147
2025-05-28 06:32:35+00:00,1742.0,43.093568,2.239892,159.4,147
2025-05-28 06:32:36+00:00,1743.0,43.093543,2.239795,159.4,148
2025-05-28 06:32:37+00:00,1744.0,43.093518,2.239694,159.4,148
2025-05-28 06:32:38+00:00,1745.0,43.093494,2.239592,159.0,148
2025-05-28 06:32:39+00:00,1746.0,43.093494,2.239592,159.2,148
2025-05-28 06:32:40+00:00,1747.0,43.093452,2.23939,159.2,148
2025-05-28 06:32:41+00:00,1748.0,43.093452,2.23939,159.2,148
2025-05-28 06:32:42+00:00,1749.0,43.09342,2.239182,159.2,148
2025-05-28 06:32:43+00:00,1750.0,43.093398,2.239027,158.6,148
2025-05-28 06:32:44+00:00,1751.0,43.093391,2.238976,158.6,148
2025-05-28 06:32:45+00:00,1752.0,43.093377,2.238874,158.6,148
2025-05-28 06:32:46+00:00,1753.0,43.093363,2.238774,158.6,148
2025-05-28 06:32:47+00:00,1754.0,43.093363,2.238774,159.2,148
2025-05-28 06:32:48+00:00,1755.0,43.09334,2.238576,159.4,148
2025-05-28 06:32:49+00:00,1756.0,43.09333,2.238477,159.4,148
2025-05-28 06:32:50+00:00,1757.0,43.093319,2.23838,159.4,148
2025-05-28 06:32:51+00:00,1758.0,43.093308,2.238284,159.4,148
2025-05-28 06:32:52+00:00,1759.0,43.093299,2.238191,159.4,148
2025-05-28 06:32:53+00:00,1760.0,43.093299,2.238191,159.4,148
2025-05-28 06:32:54+00:00,1761.0,43.093274,2.238002,159.4,148
2025-05-28 06:32:55+00:00,1762.0,43.093274,2.238002,159.4,148
2025-05-28 06:32:56+00:00,1763.0,43.093237,2.237816,159.2,148
2025-05-28 06:32:57+00:00,1764.0,43.093217,2.237722,159.2,147
2025-05-28 06:32:58+00:00,1765.0,43.093194,2.237627,159.2,147
2025-05-28 06:32:59+00:00,1766.0,43.093153,2.237486,159.2,147
2025-05-28 06:33:00+00:00,1767.0,43.093137,2.237439,158.2,147
2025-05-28 06:33:01+00:00,1768.0,43.093106,2.237346,158.2,147
2025-05-28 06:33:02+00:00,1769.0,43.093106,2.237346,158.2,147
2025-05-28 06:33:03+00:00,1770.0,43.093035,2.237167,158.0,148
2025-05-28 06:33:04+00:00,1771.0,43.092996,2.237078,158.0,148
2025-05-28 06:33:05+00:00,1772.0,43.092996,2.237078,158.0,148
2025-05-28 06:33:06+00:00,1773.0,43.092918,2.236901,158.0,148
2025-05-28 06:33:07+00:00,1774.0,43.092918,2.236901,158.0,149
2025-05-28 06:33:08+00:00,1775.0,43.092837,2.236727,157.8,148
2025-05-28 06:33:09+00:00,1776.0,43.092837,2.236727,157.8,148
2025-05-28 06:33:10+00:00,1777.0,43.092749,2.236562,157.8,148
2025-05-28 06:33:11+00:00,1778.0,43.092749,2.236562,157.8,148
2025-05-28 06:33:12+00:00,1779.0,43.092657,2.236401,157.4,148
2025-05-28 06:33:13+00:00,1780.0,43.092657,2.236401,157.4,148
2025-05-28 06:33:14+00:00,1781.0,43.09256,2.236244,157.4,148
2025-05-28 06:33:15+00:00,1782.0,43.09256,2.236244,157.4,148
2025-05-28 06:33:16+00:00,1783.0,43.092513,2.236171,158.2,148
2025-05-28 06:33:17+00:00,1784.0,43.092465,2.236099,158.2,148
2025-05-28 06:33:18+00:00,1785.0,43.09237,2.235962,158.2,147
2025-05-28 06:33:19+00:00,1786.0,43.092321,2.235896,158.2,147
2025-05-28 06:33:20+00:00,1787.0,43.092321,2.235896,158.2,148
2025-05-28 06:33:21+00:00,1788.0,43.092222,2.235771,158.2,147
2025-05-28 06:33:22+00:00,1789.0,43.092171,2.235709,158.2,148
2025-05-28 06:33:23+00:00,1790.0,43.092171,2.235709,158.8,147
2025-05-28 06:33:24+00:00,1791.0,43.092048,2.235565,158.8,147
2025-05-28 06:33:25+00:00,1792.0,43.092024,2.235537,158.8,148
2025-05-28 06:33:26+00:00,1793.0,43.091976,2.235481,158.8,147
2025-05-28 06:33:27+00:00,1794.0,43.091928,2.235427,158.8,147
2025-05-28 06:33:28+00:00,1795.0,43.09188,2.235374,158.8,147
2025-05-28 06:33:29+00:00,1796.0,43.091832,2.235322,159.2,147
2025-05-28 06:33:30+00:00,1797.0,43.091782,2.235274,160.8,147
2025-05-28 06:33:31+00:00,1798.0,43.091733,2.235228,160.8,147
2025-05-28 06:33:32+00:00,1799.0,43.091682,2.235184,160.8,147
2025-05-28 06:33:33+00:00,1800.0,43.091609,2.235112,159.8,147
2025-05-28 06:33:34+00:00,1801.0,43.091585,2.235089,158.8,147
2025-05-28 06:33:35+00:00,1802.0,43.091585,2.235089,158.8,147
2025-05-28 06:33:36+00:00,1803.0,43.091493,2.235003,158.8,146
2025-05-28 06:33:37+00:00,1804.0,43.091493,2.235003,159.0,146
2025-05-28 06:33:38+00:00,1805.0,43.091374,2.234886,159.2,146
2025-05-28 06:33:39+00:00,1806.0,43.091349,2.234864,159.2,145
2025-05-28 06:33:40+00:00,1807.0,43.0913,2.234823,159.2,145
2025-05-28 06:33:41+00:00,1808.0,43.091253,2.234784,159.6,145
2025-05-28 06:33:42+00:00,1809.0,43.091207,2.234742,159.6,145
2025-05-28 06:33:43+00:00,1810.0,43.091163,2.234698,159.6,145
2025-05-28 06:33:44+00:00,1811.0,43.091117,2.234653,159.6,145
2025-05-28 06:33:45+00:00,1812.0,43.091069,2.23461,159.6,145
2025-05-28 06:33:46+00:00,1813.0,43.091069,2.23461,159.6,145
2025-05-28 06:33:47+00:00,1814.0,43.090974,2.23452,159.6,145
2025-05-28 06:33:48+00:00,1815.0,43.090926,2.234474,159.6,146
2025-05-28 06:33:49+00:00,1816.0,43.090926,2.234474,159.8,145
2025-05-28 06:33:50+00:00,1817.0,43.090826,2.234381,160.0,146
2025-05-28 06:33:51+00:00,1818.0,43.090826,2.234381,160.0,146
2025-05-28 06:33:52+00:00,1819.0,43.090726,2.234289,160.0,146
2025-05-28 06:33:53+00:00,1820.0,43.090676,2.234241,160.0,145
2025-05-28 06:33:54+00:00,1821.0,43.090676,2.234241,160.4,145
2025-05-28 06:33:55+00:00,1822.0,43.090575,2.234146,160.2,146
2025-05-28 06:33:56+00:00,1823.0,43.090575,2.234146,160.2,145
2025-05-28 06:33:57+00:00,1824.0,43.09047,2.234052,160.2,146
2025-05-28 06:33:58+00:00,1825.0,43.090417,2.234008,160.2,145
2025-05-28 06:33:59+00:00,1826.0,43.090417,2.234008,160.0,146
2025-05-28 06:34:00+00:00,1827.0,43.090305,2.233923,160.0,146
2025-05-28 06:34:01+00:00,1828.0,43.090305,2.233923,160.0,146
2025-05-28 06:34:02+00:00,1829.0,43.090193,2.233848,160.4,146
2025-05-28 06:34:03+00:00,1830.0,43.090134,2.233813,160.6,146
2025-05-28 06:34:04+00:00,1831.0,43.090134,2.233813,160.6,146
2025-05-28 06:34:05+00:00,1832.0,43.09002,2.233749,160.6,147
2025-05-28 06:34:06+00:00,1833.0,43.09002,2.233749,160.6,146
2025-05-28 06:34:07+00:00,1834.0,43.089905,2.233688,160.6,147
2025-05-28 06:34:08+00:00,1835.0,43.089849,2.233656,160.6,146
2025-05-28 06:34:09+00:00,1836.0,43.089849,2.233656,160.6,146
2025-05-28 06:34:10+00:00,1837.0,43.08973,2.233594,161.2,146
2025-05-28 06:34:11+00:00,1838.0,43.08973,2.233594,161.4,145
2025-05-28 06:34:12+00:00,1839.0,43.08961,2.233529,161.4,146
2025-05-28 06:34:13+00:00,1840.0,43.089551,2.233492,161.4,146
2025-05-28 06:34:14+00:00,1841.0,43.089551,2.233492,161.4,146
2025-05-28 06:34:15+00:00,1842.0,43.089438,2.233414,162.0,146
2025-05-28 06:34:16+00:00,1843.0,43.089438,2.233414,162.0,146
2025-05-28 06:34:17+00:00,1844.0,43.089335,2.233345,162.0,147
2025-05-28 06:34:18+00:00,1845.0,43.089286,2.233313,162.4,147
2025-05-28 06:34:19+00:00,1846.0,43.089286,2.233313,162.4,147
2025-05-28 06:34:20+00:00,1847.0,43.089186,2.233243,162.4,147
2025-05-28 06:34:21+00:00,1848.0,43.089186,2.233243,162.4,147
2025-05-28 06:34:22+00:00,1849.0,43.08908,2.233159,161.4,147
2025-05-28 06:34:23+00:00,1850.0,43.089026,2.233116,161.0,148
2025-05-28 06:34:24+00:00,1851.0,43.089026,2.233116,161.0,148
2025-05-28 06:34:25+00:00,1852.0,43.088911,2.233033,161.0,148
2025-05-28 06:34:26+00:00,1853.0,43.088911,2.233033,161.2,148
2025-05-28 06:34:27+00:00,1854.0,43.088767,2.232926,161.2,148
2025-05-28 06:34:28+00:00,1855.0,43.088738,2.232903,161.2,148
2025-05-28 06:34:29+00:00,1856.0,43.088651,2.232836,161.2,148
2025-05-28 06:34:30+00:00,1857.0,43.088621,2.232815,161.2,148
2025-05-28 06:34:31+00:00,1858.0,43.088548,2.232761,161.2,148
2025-05-28 06:34:32+00:00,1859.0,43.088533,2.23275,161.2,148
2025-05-28 06:34:33+00:00,1860.0,43.088504,2.232728,161.2,149
2025-05-28 06:34:34+00:00,1861.0,43.088365,2.23263,161.2,149
2025-05-28 06:34:35+00:00,1862.0,43.088336,2.232612,161.6,149
2025-05-28 06:34:36+00:00,1863.0,43.08825,2.232566,161.6,149
2025-05-28 06:34:37+00:00,1864.0,43.088222,2.232552,161.6,149
2025-05-28 06:34:38+00:00,1865.0,43.088136,2.232509,161.6,149
2025-05-28 06:34:39+00:00,1866.0,43.088107,2.232495,161.6,149
2025-05-28 06:34:40+00:00,1867.0,43.08805,2.232468,162.0,149
2025-05-28 06:34:41+00:00,1868.0,43.08805,2.232468,162.0,149
2025-05-28 06:34:42+00:00,1869.0,43.08792,2.232412,162.0,149
2025-05-28 06:34:43+00:00,1870.0,43.087905,2.232407,162.0,148
2025-05-28 06:34:44+00:00,1871.0,43.087876,2.232396,162.2,149
2025-05-28 06:34:45+00:00,1872.0,43.087746,2.232353,162.2,149
2025-05-28 06:34:46+00:00,1873.0,43.087732,2.232348,162.2,148
2025-05-28 06:34:47+00:00,1874.0,43.087703,2.232339,162.4,149
2025-05-28 06:34:48+00:00,1875.0,43.087593,2.232301,162.4,149
2025-05-28 06:34:49+00:00,1876.0,43.087593,2.232301,162.4,148
2025-05-28 06:34:50+00:00,1877.0,43.087484,2.232263,162.4,148
2025-05-28 06:34:51+00:00,1878.0,43.087484,2.232263,162.4,148
2025-05-28 06:34:52+00:00,1879.0,43.087374,2.232226,162.4,149
2025-05-28 06:34:53+00:00,1880.0,43.087374,2.232226,162.4,149
2025-05-28 06:34:54+00:00,1881.0,43.087257,2.232197,162.4,149
2025-05-28 06:34:55+00:00,1882.0,43.087198,2.232189,162.4,149
2025-05-28 06:34:56+00:00,1883.0,43.087198,2.232189,162.6,148
2025-05-28 06:34:57+00:00,1884.0,43.087081,2.232179,162.6,148
2025-05-28 06:34:58+00:00,1885.0,43.087081,2.232179,162.6,148
2025-05-28 06:34:59+00:00,1886.0,43.086964,2.232174,162.4,148
2025-05-28 06:35:00+00:00,1887.0,43.086964,2.232174,161.6,148
2025-05-28 06:35:01+00:00,1888.0,43.086845,2.232173,161.6,148
2025-05-28 06:35:02+00:00,1889.0,43.086845,2.232173,161.6,148
2025-05-28 06:35:03+00:00,1890.0,43.086727,2.232171,162.2,147
2025-05-28 06:35:04+00:00,1891.0,43.086672,2.232171,162.6,147
2025-05-28 06:35:05+00:00,1892.0,43.086672,2.232171,162.6,147
